administration,supplyLandTitle,publishTime,fileTitle,totalSupplyLand,yearSupplyPlan,industrialLand,businessLand,totalHousionSupply,low_rentLand,affordableHousing,pengGaiLand,low_rentpengGaiLand,pengGaiAffordableHousing,pengGaiCommercialHousing,commercialHousing,ortherHousingLand,publicServiceLand,transportationLand,waterAreaLand,specialLand,publicRentalLand,limitCommercialLand,mediumCommercialLand,totalCommercialLand,commercialRatio, crawlingTime, url, md5Mark, 
高要市,高要市2015年度国有建设用地供应计划,2015-07-21,高要市2015年度国有建设用地供应计划,86.1366公顷,2015年,61.0865,0,,0,0,0,0,0,0,,,0,0,0,0,0|0,0,17.5351,25.0501,70%,2020-04-15 14:03:56,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930604468&__boxModel__=true&op=page_content&sessionID=94796&pn=1,09fcf6464c2ea6feec6736bd1e3e9d57
封开县,封开县2015年度国有建设用地供应计划,2015-07-21,封开县2015年度国有建设用地供应计划,414.86公顷,2015年,133.65,4.12,,0,0,0,0,0,0,,,15.56,242.29,0,0,0|0,0,17.17,19.24,89.241%,2020-04-15 14:03:58,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930599506&__boxModel__=true&op=page_content&sessionID=22132&pn=1,828a3e42933d3a8238f082b623eee5f5
龙川县,龙川县2015年度国有建设用地供应计划,2015-07-21,龙川县2015年度国有建设用地供应计划,231公顷,2015年,50,10,,0,.3,0,0,0,0,,,6,150,0,0,0|0,0,14.7,14.7,100%,2020-04-15 14:03:59,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930606286&__boxModel__=true&op=page_content&sessionID=96210&pn=1,c27d0df88d423013fa677120c3cb7a7f
德庆县,德庆县2015年度国有建设用地供应计划,2015-07-21,德庆县2015年度国有建设用地供应计划,103.4283公顷,2015年,51,13.2265,,0,0,0,0,0,0,,,4.89,0,0,0,0|0,0,24.0183,34.3118,70%,2020-04-15 14:04:00,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930609084&__boxModel__=true&op=page_content&sessionID=66087&pn=1,296d9356e513b7a7407483aae9433e10
连州市,连州市2015年度国有建设用地供应计划,2015-07-21,连州市2015年度国有建设用地供应计划,95.95公顷,2015年,71.27,1.07,,0,0,0,0,0,0,,,6,1.2,0,0,0|0,0,16.41,16.41,100%,2020-04-15 14:04:01,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930611072&__boxModel__=true&op=page_content&sessionID=62264&pn=1,715698fc0af53f2ecc4e2990b50993a8
揭阳市本级,揭阳市本级2015年度国有建设用地供应计划,2015-07-21,揭阳市本级2015年度国有建设用地供应计划,694.6319公顷,2015年,435.0735,64.3286,,3.0936,0,0,0,0,0,,,115.2398,20,0,0,0|0,0,42.5929,56.8964,76.157%,2020-04-15 14:04:07,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930612567&__boxModel__=true&op=page_content&sessionID=76550&pn=1,dd012ad499d8c43de09af0afb20ff8ab
惠来县,惠来县2015年度国有建设用地供应计划,2015-07-21,惠来县2015年度国有建设用地供应计划,271公顷,2015年,80.5,32,,1,0,0,0,0,0,,,25,98.5,0,15,0|0,0,13,19,70%,2020-04-15 14:04:22,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930613226&__boxModel__=true&op=page_content&sessionID=5192&pn=1,9082a6a8e8c04b82fd614dcc96555662
南雄市,南雄市2015年度国有建设用地供应计划,2015-07-21,南雄市2015年度国有建设用地供应计划,132.12公顷,2015年,84.48,19.42,,0,0,0,0,0,0,,,5.9,1.84,0,0,0|0,0,14.336,20.48,70%,2020-04-15 14:04:32,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930612091&__boxModel__=true&op=page_content&sessionID=75068&pn=1,ce1141286a1b8e34d67d698acf53f53b
潮安县,潮安县2015年度国有建设用地供应计划,2015-07-21,潮安县2015年度国有建设用地供应计划,387.37公顷,2015年,126.909,21.266,,.667,0,0,0,0,0,,,24.789,192.141,11.6,0,0|0,0,9.878,9.998,98.875%,2020-04-15 14:04:38,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930613341&__boxModel__=true&op=page_content&sessionID=38580&pn=1,1a3e8542805d13d6ba81d46292810efa
阳西县,阳西县2015年度国有建设用地供应计划,2015-07-21,阳西县2015年度国有建设用地供应计划,328.0936公顷,2015年,106.3333,60.6207,,0,0,0,0,0,0,,,13.5333,0,0,0,.8513|0,0,122.7475,146.755,83.735%,2020-04-15 14:04:46,http://jcjg.nr.gd.gov.cn:8088/GisqReport7.0/ReportServer?_=1586930610164&__boxModel__=true&op=page_content&sessionID=98482&pn=1,8be726055d9d2494fab0b5b36f9ed398
